"subject" "activity" "signal.cmpnt" "sensor" "axis" "mean" "std"
"s29" "SITTING" "Body" "Gyro" "Y" -0.0755797672133333 -0.988334019666667
"s29" "SITTING" "Body" "Gyro" "Z" 0.0580495969166667 -0.971227991666667
"s29" "SITTING" "Gravity" "Acc" "X" 0.891563755166667 -0.984679151833333
"s29" "SITTING" "Gravity" "Acc" "Y" 0.1556594569 -0.973604289833333
"s29" "SITTING" "Gravity" "Acc" "Z" 0.286256063666667 -0.966032045333333
"s29" "STANDING" "Body" "Acc" "X" 0.277965065846154 -0.996068635384615
"s29" "STANDING" "Body" "Acc" "Y" -0.0172605869061538 -0.969295721076923
"s29" "STANDING" "Body" "Acc" "Z" -0.108659067476923 -0.980207488923077
"s29" "STANDING" "Body" "Gyro" "X" -0.0276075573307692 -0.977994819846154
"s29" "STANDING" "Body" "Gyro" "Y" -0.0721060679123077 -0.990364876307692
"s29" "STANDING" "Body" "Gyro" "Z" 0.0827583768461538 -0.983368643230769
"s29" "STANDING" "Gravity" "Acc" "X" 0.974508732 -0.996764227384615
"s29" "STANDING" "Gravity" "Acc" "Y" -0.05848715356 -0.985134032307692
"s29" "STANDING" "Gravity" "Acc" "Z" 0.0316145849747692 -0.984464543538462
"s29" "LAYING" "Body" "Acc" "X" 0.287295196811594 -0.984219555507246
"s29" "LAYING" "Body" "Acc" "Y" -0.0171965484202899 -0.990240946666667
"s29" "LAYING" "Body" "Acc" "Z" -0.109462068173913 -0.987255149855072
"s29" "LAYING" "Body" "Gyro" "X" -0.0258281004782609 -0.994276591304348
"s29" "LAYING" "Body" "Gyro" "Y" -0.0761814357028986 -0.992750957826087
"s29" "LAYING" "Body" "Gyro" "Z" 0.127411971652174 -0.97499461942029
"s29" "LAYING" "Gravity" "Acc" "X" -0.346789842753623 -0.972939889855073
"s29" "LAYING" "Gravity" "Acc" "Y" 0.807535373478261 -0.99424764884058
"s29" "LAYING" "Gravity" "Acc" "Z" 0.590452224057971 -0.98577817826087
"s30" "WALKING" "Body" "Acc" "X" 0.276406758 -0.346394275230769
"s30" "WALKING" "Body" "Acc" "Y" -0.0175880385730769 -0.173550021692308
"s30" "WALKING" "Body" "Acc" "Z" -0.0986247068969231 -0.120476783907692
"s30" "WALKING" "Body" "Gyro" "X" -0.0459505355861538 -0.387920593846154
"s30" "WALKING" "Body" "Gyro" "Y" -0.0649170927338462 0.00600277892
"s30" "WALKING" "Body" "Gyro" "Z" 0.0839568239261538 -0.182569652430769
"s30" "WALKING" "Gravity" "Acc" "X" 0.965217551076923 -0.979752466923077
"s30" "WALKING" "Gravity" "Acc" "Y" -0.157673823846154 -0.970176562153846
"s30" "WALKING" "Gravity" "Acc" "Z" -0.00392556384476923 -0.943958420615385
"s30" "WALKING_UPSTAIRS" "Body" "Acc" "X" 0.271415642261538 -0.350504475230769
"s30" "WALKING_UPSTAIRS" "Body" "Acc" "Y" -0.0253311698786154 -0.127311157607692
"s30" "WALKING_UPSTAIRS" "Body" "Acc" "Z" -0.124697493775385 0.0249468034966154
"s30" "WALKING_UPSTAIRS" "Body" "Gyro" "X" -0.00355974576923077 -0.493837520761538
"s30" "WALKING_UPSTAIRS" "Body" "Gyro" "Y" -0.0779606464676923 -0.0840481513184615
"s30" "WALKING_UPSTAIRS" "Body" "Gyro" "Z" 0.0814699303289231 -0.211573579892308
"s30" "WALKING_UPSTAIRS" "Gravity" "Acc" "X" 0.93182983 -0.954033624307692
"s30" "WALKING_UPSTAIRS" "Gravity" "Acc" "Y" -0.226647292153846 -0.914933936
"s30" "WALKING_UPSTAIRS" "Gravity" "Acc" "Z" -0.0221401100714154 -0.862402791230769
"s30" "WALKING_DOWNSTAIRS" "Body" "Acc" "X" 0.283190646967742 -0.0577703163548387
"s30" "WALKING_DOWNSTAIRS" "Body" "Acc" "Y" -0.0174383900204839 -0.0272628077709677
"s30" "WALKING_DOWNSTAIRS" "Body" "Acc" "Z" -0.0999781422322581 -0.217275690290323
"s30" "WALKING_DOWNSTAIRS" "Body" "Gyro" "X" -0.0745591301759677 -0.265923160895161
"s30" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Y" -0.0693112411951613 -0.285392416354839
"s30" "WALKING_DOWNSTAIRS" "Body" "Gyro" "Z" 0.0895767797064516 -0.29537036283871
"s30" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "X" 0.958000491451613 -0.958890388709677
"s30" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Y" -0.126710371903226 -0.918678752419355
"s30" "WALKING_DOWNSTAIRS" "Gravity" "Acc" "Z" 0.0288081674653226 -0.87766706
"s30" "SITTING" "Body" "Acc" "X" 0.268336081379032 -0.983622744193548
"s30" "SITTING" "Body" "Acc" "Y" -0.00804731295322581 -0.937857000806452
"s30" "SITTING" "Body" "Acc" "Z" -0.099515446133871 -0.950654041290323
"s30" "SITTING" "Body" "Gyro" "X" -0.0358426482048387 -0.988132669516129
"s30" "SITTING" "Body" "Gyro" "Y" -0.074353558416129 -0.976477561935484
"s30" "SITTING" "Body" "Gyro" "Z" 0.0702002598387097 -0.955053200806452
"s30" "SITTING" "Gravity" "Acc" "X" 0.825473836935484 -0.978364712258065
"s30" "SITTING" "Gravity" "Acc" "Y" 0.114588392624871 -0.959361306774194
"s30" "SITTING" "Gravity" "Acc" "Z" 0.34476602 -0.956635663064516
"s30" "STANDING" "Body" "Acc" "X" 0.277112699152542 -0.977559426949153
"s30" "STANDING" "Body" "Acc" "Y" -0.0170163887813559 -0.891654527118644
"s30" "STANDING" "Body" "Acc" "Z" -0.108756209835593 -0.912850596949152
"s30" "STANDING" "Body" "Gyro" "X" -0.027613853538983 -0.911408517966102
"s30" "STANDING" "Body" "Gyro" "Y" -0.0670334379830509 -0.94070541220339
"s30" "STANDING" "Body" "Gyro" "Z" 0.0802514754237288 -0.93083468440678
"s30" "STANDING" "Gravity" "Acc" "X" 0.968556705084746 -0.996420919152542
"s30" "STANDING" "Gravity" "Acc" "Y" -0.100296804186441 -0.95814576338983
"s30" "STANDING" "Gravity" "Acc" "Z" 0.0243044362542373 -0.949207368305085
"s30" "LAYING" "Body" "Acc" "X" 0.281033900571429 -0.976362515428571
"s30" "LAYING" "Body" "Acc" "Y" -0.0194494098614286 -0.954201823857143
"s30" "LAYING" "Body" "Acc" "Z" -0.1036581505 -0.967044236428571
"s30" "LAYING" "Body" "Gyro" "X" -0.0267812218571429 -0.973662822428571
"s30" "LAYING" "Body" "Gyro" "Y" -0.0761476351714286 -0.966041673
"s30" "LAYING" "Body" "Gyro" "Z" 0.0938472163142857 -0.968889156142857
"s30" "LAYING" "Gravity" "Acc" "X" -0.344737755285714 -0.979563942714286
"s30" "LAYING" "Gravity" "Acc" "Y" 0.732661247714286 -0.988930714857143
"s30" "LAYING" "Gravity" "Acc" "Z" 0.681459210714286 -0.983274524857143
